"","organization","project","project_id","location","location_id","recording_date_time","recording_id","task_method","task_id","is_complete","species_code","species_common_name","species_scientific_name","species_class","detection_time","task_duration","tag_duration","min_tag_freq","max_tag_freq","tag_id","individual_order","vocalization","abundance","tag_rating","tag_is_verified","clip_channel_used","observer","observer_id","verifier_id","needs_review","left_full_freq_tag_rms_peak_dbfs","left_full_freq_tag_rms_trough_dbfs","left_full_freq_tag_pk_count","left_full_freq_tag_dc_offset","left_full_freq_tag_min_level","left_full_freq_tag_max_level","left_full_freq_tag_peak_level_dbfs","left_freq_filter_tag_rms_peak_dbfs","left_freq_filter_tag_rms_trough_dbfs","left_freq_filter_tag_pk_count","left_freq_filter_tag_dc_offset","left_freq_filter_tag_min_level","left_freq_filter_tag_max_level","left_freq_filter_tag_peak_level_dbfs","right_full_freq_tag_rms_peak_dbfs","right_full_freq_tag_rms_trough_dbfs","right_full_freq_tag_pk_count","right_full_freq_tag_dc_offset","right_full_freq_tag_min_level","right_full_freq_tag_max_level","right_full_freq_tag_peak_level_dbfs","right_freq_filter_tag_rms_peak_dbfs","right_freq_filter_tag_rms_trough_dbfs","right_freq_filter_tag_pk_count","right_freq_filter_tag_dc_offset","right_freq_filter_tag_min_level","right_freq_filter_tag_max_level","right_freq_filter_tag_peak_level_dbfs","tagged_in_wildtrax","media_url","spectrogram_url","clip_url"
"1623","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-25 07:09:00",2868034,"1SPT",2597941,"t","WAVI","Warbling Vireo","VIREO GILVUS","Aves",109.73,180,1.49,"1.55kHz","6.70kHz",5238683,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"t",-33.14,-34.55,2,0.02011,0.008789,0.031525,-30.03,-57.35,-60.57,2,-1e-06,-0.009216,0.004791,-40.71,-38.77,-42.23,2,0.008586,-0.004303,0.022583,-32.92,-53.94,-59.38,2,0,-0.006683,0.006348,-43.5,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597941","https://wildtrax-aru.s3-accelerate.amazonaws.com/215a3c71-c702-47de-9543-43bdf1538a6d/8e42ce885cef4184bd16771ba9d14328.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/215a3c71-c702-47de-9543-43bdf1538a6d/19118c8ca2cb4be8bf05660712cc82ae.flac"
"1624","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-25 07:09:00",2868034,"1SPT",2597941,"t","YRWA","Yellow-rumped Warbler","SETOPHAGA CORONATA","Aves",165.33,180,1.6,"2.68kHz","5.36kHz",5238147,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.18,-34.48,2,0.020061,0.007111,0.030243,-30.39,-56.07,-63.97,2,0,-0.004883,0.005096,-45.85,-38.98,-42.56,2,0.008584,-0.004852,0.020416,-33.8,-57.71,-63.75,2,0,-0.005249,0.005219,-45.6,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597941","https://wildtrax-aru.s3-accelerate.amazonaws.com/215a3c71-c702-47de-9543-43bdf1538a6d/9607cfc0dbba4b03830ceacc66995d25.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/215a3c71-c702-47de-9543-43bdf1538a6d/32217adbd31247c3a388f6be3b48ec72.flac"
"1625","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-25 07:09:00",2868034,"1SPT",2597941,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",167.99,180,1.49,"0.93kHz","3.66kHz",5238685,3,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.36,-34.68,2,0.020085,0.006195,0.031403,-30.06,-51.51,-62.92,2,-1e-06,-0.007233,0.00766,-42.32,-39.12,-42.42,2,0.008671,-0.006836,0.025177,-31.98,-46.28,-61.97,2,0,-0.011597,0.011383,-38.71,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597941","https://wildtrax-aru.s3-accelerate.amazonaws.com/215a3c71-c702-47de-9543-43bdf1538a6d/934d98ee54cb4a6b918d9e02079b2557.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/215a3c71-c702-47de-9543-43bdf1538a6d/c1a2c5decdab41789dd66fffb7610558.flac"
"1626","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","AMRO","American Robin","TURDUS MIGRATORIUS","Aves",1.9,180,5.74,"1.60kHz","3.35kHz",5238129,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.21,-34.43,2,0.02014,0.002075,0.039124,-28.15,-59.06,-66.17,2,0,-0.004517,0.003662,-46.9,-36.96,-42,2,0.008798,-0.019043,0.048157,-26.35,-53.89,-64.41,3,0,-0.006134,0.00647,-43.78,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/bafbf20c2b474a6a94f3fd1bff7edd7d.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/a94f40cb5eef449a8900295beaa3b055.flac"
"1627","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",4.49,180,2.31,"3.24kHz","5.61kHz",5238131,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.4,-34.26,2,0.020126,0.002075,0.039124,-28.15,-59.76,-64.26,2,0,-0.004089,0.004547,-46.85,-38.93,-41.94,2,0.008714,-0.019043,0.048157,-26.35,-57.83,-63.35,2,0,-0.00473,0.004944,-46.12,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/5439fad28fd44570a2b1d0a8d0fbbe83.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/2b8ad0e684a44211b45ae697f50d0a55.flac"
"1628","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","DUFL","Dusky Flycatcher","EMPIDONAX OBERHOLSERI","Aves",10.36,180,1.36,"4.53kHz","5.61kHz",5238141,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.48,-34.27,2,0.020175,0.010376,0.032043,-29.89,-63.12,-70.6,2,0,-0.002502,0.002472,-52.03,-39.56,-41.91,2,0.0088,-0.003479,0.018585,-34.62,-57.67,-69.72,2,0,-0.004913,0.004822,-46.17,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/df84a84da6294ec0a3e7bb836e7573af.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/35b03e5ceb824f97adc69adf0991ed15.flac"
"1629","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",21.58,180,3.99,"2.47kHz","4.94kHz",5238104,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-27.39,-33.84,2,0.020107,-0.049591,0.09491,-20.45,-28.47,-49.84,2,0,-0.070496,0.070221,-23.04,-21.55,-39.38,2,0.008776,-0.125458,0.141418,-16.99,-21.61,-44.13,2,0,-0.131653,0.13147,-17.61,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/1fab13ffb09e46fbb38125792e522493.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/9d1f671445a348ca9a93157b356bd048.flac"
"1630","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",38.19,180,1.09,"3.45kHz","4.02kHz",5238105,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.51,-34.33,2,0.020061,0.003845,0.036041,-28.86,-52.67,-69.32,4,0,-0.004547,0.004578,-46.79,-39.39,-41.9,2,0.008798,-0.003571,0.022705,-32.88,-58.3,-66.75,4,0,-0.002777,0.002777,-51.13,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/aba8ff5baea64dc5b927c0232238d299.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/b7c9c67985e2427c8409241302c4637a.flac"
"1631","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",41.64,180,2.28,"2.99kHz","3.71kHz",5238134,3,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.41,-34.35,2,0.020011,0.00827,0.030853,-30.21,-59.44,-69.36,3,0,-0.00235,0.002411,-52.36,-39.13,-42.04,2,0.008746,-0.003113,0.020569,-33.74,-60.18,-68.55,2,0,-0.002594,0.002625,-51.62,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/6472da4d01b44584af2362e7f6f2050f.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/5960ae16aeae4419ab53d7e586ccc49d.flac"
"1632","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","YRWA","Yellow-rumped Warbler","SETOPHAGA CORONATA","Aves",44.01,180,1.1,"3.71kHz","4.89kHz",5238142,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.51,-34.2,2,0.019946,0.008453,0.030365,-30.35,-62.58,-66.62,2,0,-0.002777,0.002777,-51.13,-39.6,-41.61,2,0.00865,-0.004852,0.021362,-33.41,-60.89,-65.62,2,0,-0.003021,0.002899,-50.4,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/71e6d119fcea4fda8f86b479c6b188a4.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/4c0422083f6a4d938c8b02ea304a6820.flac"
"1633","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","DEJU","Dark-eyed Junco","JUNCO HYEMALIS","Aves",49.75,180,1.49,"4.69kHz","5.97kHz",5238130,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-30.72,-33.93,2,0.020087,-0.018188,0.058777,-24.62,-57.43,-62.87,2,0,-0.003998,0.003998,-47.96,-29.7,-39.51,2,0.008844,-0.047089,0.062866,-24.03,-58.14,-61.94,2,0,-0.007507,0.00708,-42.49,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/f8de37ca46dc4b35b5c89b6f8efde3e1.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/5845945e3d554deda21396a32a863808.flac"
"1634","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",74.18,180,3.26,"2.83kHz","5.46kHz",5238133,4,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.22,-34.74,2,0.019935,-0.000793,0.042053,-27.52,-58.42,-64.7,2,0,-0.004242,0.003876,-47.45,-38.8,-42.5,2,0.008775,-0.005463,0.023651,-32.52,-53.03,-63.53,3,0,-0.005981,0.005859,-44.46,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/86d71c95d88446e7b1c44e360e8c93c9.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/7fd569bc92ad4900be14c912b4e0d76a.flac"
"1635","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","HETH","Hermit Thrush","CATHARUS GUTTATUS","Aves",84.88,180,1.31,"1.39kHz","4.58kHz",5238137,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.57,-34.31,2,0.020049,0.000519,0.039703,-28.02,-57.25,-63.19,2,-1e-06,-0.006897,0.004242,-43.23,-39.65,-41.74,2,0.008778,-0.00119,0.023804,-32.47,-55.97,-61.1,2,0,-0.00412,0.004608,-46.73,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/d206efaaf61b437f889346bdfc375481.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/0e233655959c44f68d7a70bee695b2a2.flac"
"1636","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","WAVI","Warbling Vireo","VIREO GILVUS","Aves",86.49,180,1.21,"1.75kHz","4.74kHz",5238138,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.4,-34.25,2,0.019988,0.002289,0.039154,-28.14,-62,-63.84,2,-1e-06,-0.006226,0.002838,-44.12,-39.5,-41.64,2,0.008777,-0.006134,0.023285,-32.66,-58.57,-62.49,2,0,-0.004089,0.004486,-46.96,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/ccf7d6adf85c44cb882801d78db621a9.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/834e369023264ff6bf3c28feb24c0d71.flac"
"1637","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","SWTH","Swainson's Thrush","CATHARUS USTULATUS","Aves",115.14,180,0.91,"1.39kHz","3.45kHz",5238139,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-24.59,-34.26,2,0.019955,-0.145538,0.18515,-14.65,-58.87,-63.95,2,-1e-06,-0.006104,0.005402,-44.29,-30.66,-41.08,2,0.008746,-0.088806,0.103119,-19.73,-54.07,-60.63,2,0,-0.005646,0.005951,-44.51,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/b9f8760cdb094678918d1b6ffe72b1e9.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/8fff017594084258b15a1c8ecec4d6da.flac"
"1638","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-FR-C",492656,"2024-06-28 05:11:00",2868027,"1SPT",2597930,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",129.16,180,1.71,"3.55kHz","5.82kHz",5238135,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-23.67,-34.1,2,0.019961,-0.130463,0.272705,-11.29,-53,-62.8,2,0,-0.020844,0.016449,-33.62,-23.04,-34.99,2,0.00862,-0.105591,0.253723,-11.91,-48.53,-60.11,2,-1e-06,-0.03006,0.022766,-30.44,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2597930","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/df69edb67fe6434bb4340f288963f9f3.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/4dbe7ae2-a97e-4037-8c7b-40240b2f2f96/60f4d4075db44b999b0eb505617edccd.flac"
"1639","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",2.69,180,2.04,"3.55kHz","7.52kHz",5222370,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.77,-35.08,2,0.018887,0.005035,0.031067,-30.15,-52.47,-63.51,2,0,-0.008881,0.008118,-41.03,-42.64,-46.44,2,-0.00513,-0.019958,0.009521,-34,-54.79,-63.71,2,0,-0.005707,0.005829,-44.69,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/abfc8743d6ea46b4863453a7c995767f.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/77b5114cfa1f4f7eb29a77260df7fd6a.flac"
"1640","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","AMRO","American Robin","TURDUS MIGRATORIUS","Aves",5.49,180,0.25,"1.39kHz","2.32kHz",5222779,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",NA,3.01,2,0.018765,0.006989,0.029144,-30.71,NA,3.01,3,-2e-06,-0.005615,0.005615,-45.01,NA,3.01,2,-0.005244,-0.014893,0.002625,-36.54,NA,3.01,2,1e-06,-0.004517,0.004517,-46.9,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/2dea29949b554f009daa6a18c6028d40.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/2cb9bb1ae09e4c61a2cdfd509501abc6.flac"
"1641","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","AMRO","American Robin","TURDUS MIGRATORIUS","Aves",10.19,180,1.8,"1.49kHz","3.19kHz",5222778,2,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.73,-35.02,2,0.018933,0.004944,0.031158,-30.13,-51.65,-66.67,2,0,-0.007233,0.007294,-42.74,-43.54,-46.68,2,-0.004962,-0.018219,0.006622,-34.79,-50.06,-67.1,3,0,-0.007782,0.007782,-42.18,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/6cbb50b4b259421cb19d04491c076fd6.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/52045d6708c34f678b1186db7c13091e.flac"
"1642","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","OCWA","Orange-crowned Warbler","LEIOTHLYPIS CELATA","Aves",13.78,180,1.84,"3.55kHz","6.49kHz",5222371,2,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.67,-34.9,2,0.019028,0.009399,0.028625,-30.86,-57.04,-64.34,2,0,-0.004913,0.005127,-45.8,-43.3,-47.45,2,-0.005115,-0.01532,0.003998,-36.29,-56.31,-63.48,2,0,-0.006653,0.006622,-43.54,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/2853941793cc4a919a3f0f7060cae44b.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/29848e8da6c8442ea0bfdb9e70f6baa0.flac"
"1643","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","RBNU","Red-breasted Nuthatch","SITTA CANADENSIS","Aves",23.88,180,0.95,"1.24kHz","3.55kHz",5222777,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.86,-35.14,2,0.018777,0.00943,0.028534,-30.89,-59.43,-65.36,2,-1e-06,-0.006561,0.00354,-43.66,-43.53,-46.78,2,-0.005164,-0.014435,0.004425,-36.81,-56.41,-65.85,2,0,-0.004791,0.005066,-45.91,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/e96036a210cc46a9aa2576577feb2209.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/8570376537da4f968067204e773dc0e4.flac"
"1644","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","YRWA","Yellow-rumped Warbler","SETOPHAGA CORONATA","Aves",28.41,180,1.36,"3.30kHz","6.03kHz",5222372,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.82,-34.97,2,0.018945,0.007751,0.029388,-30.64,-55.91,-65.18,2,0,-0.005066,0.005157,-45.75,-42.76,-47.07,2,-0.00502,-0.01535,0.007019,-36.28,-55.02,-64.57,2,0,-0.005463,0.005585,-45.06,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/f4e576822be946619f27b8675cfb9679.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/9bd84e9a43c34bb985fab2d1e50948d5.flac"
"1645","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","WTSP","White-throated Sparrow","ZONOTRICHIA ALBICOLLIS","Aves",47.71,180,2.05,"3.09kHz","3.81kHz",5222781,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.72,-34.78,2,0.018768,0.001801,0.036957,-28.65,-43.67,-55.78,2,0,-0.011566,0.011536,-38.74,-39.92,-45.09,2,-0.005013,-0.026428,0.014465,-31.56,-41.68,-54.77,5,0,-0.014008,0.014008,-37.07,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/2b06f6923bd3484580e661ea3bfedc1d.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/60d834f02b484da983402281837bd880.flac"
"1646","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","LISP","Lincoln's Sparrow","MELOSPIZA LINCOLNII","Aves",50.39,180,0.84,"3.50kHz","5.61kHz",5222373,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.93,-34.76,2,0.018844,0.007355,0.029846,-30.5,-52.68,-61.02,2,0,-0.006958,0.006775,-43.15,-43.93,-46.18,2,-0.004975,-0.017456,0.006439,-35.16,-50.92,-58.54,2,0,-0.008362,0.008606,-41.3,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/34200137e0bb46b9819f118b0655e077.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/9be24c6246394523aea3fcb8a48b8f69.flac"
"1647","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","MGWA","MacGillivray's Warbler","GEOTHLYPIS TOLMIEI","Aves",72.09,180,1.33,"2.73kHz","6.54kHz",5222797,1,"Song",1,NA,"f",1,"Leonard Patterson",2623,NA,"f",-33.92,-34.92,2,0.01886,0.00415,0.033569,-29.48,-49.91,-59.6,2,0,-0.010895,0.010529,-39.26,-42.06,-45.1,2,-0.005127,-0.022522,0.011993,-32.95,-48.29,-57.28,2,0,-0.013062,0.012543,-37.68,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/2fac2431aae843cc9bc477ca22034e85.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/c0e29eaf81724bd7a530ed261ae766b5.flac"
"1648","CANFOR","Interior Broadleaf Working Group ARU Monitoring 2024",2967,"MUS124-HR-C",492660,"2024-06-07 05:10:00",2757423,"1SPT",2499592,"t","WAVI","Warbling Vireo","VIREO GILVUS","Aves",90.99,180,1.33,"1.75kHz","5.20kHz",5222786,1,"Song",1,NA,"f",2,"Leonard Patterson",2623,NA,"f",-33.97,-35.03,3,0.018808,0.009583,0.028778,-30.82,-61.61,-64.07,2,-1e-06,-0.006805,0.003143,-43.34,-43.92,-46.59,2,-0.00508,-0.014954,0.004578,-36.51,-60.34,-64.2,2,0,-0.003204,0.00296,-49.89,"t","https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=2499592","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/3fc465eb70fb41b496b90644e7119ee4.jpg","https://wildtrax-aru.s3-accelerate.amazonaws.com/e0a0080b-488c-4fb1-b17f-7a68eacc112e/ea0b847e2b8c44c4babe04fac98e8481.flac"
